episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
334,65371,15.0,98,0.7646644,True,False
335,65521,35.0,150,0.7641244,True,False
336,65655,30.0,134,0.7636419999999999,True,False
337,66087,100.0,432,0.7620868,True,False
338,66245,75.0,158,0.761518,True,False
339,66408,25.0,163,0.7609312,True,False
340,66579,50.0,171,0.7603156,True,False
341,66663,0.0,84,0.7600131999999999,True,False
342,66806,50.0,143,0.7594984,True,False
343,66922,0.0,116,0.7590808,True,False
344,67142,105.0,220,0.7582888,True,False
345,67331,80.0,189,0.7576084,True,False
346,67476,30.0,145,0.7570864,True,False
347,67720,105.0,244,0.756208,True,False
348,67902,105.0,182,0.7555528,True,False
349,68021,25.0,119,0.7551244,True,False
350,68113,0.0,92,0.7547931999999999,True,False
351,68240,10.0,127,0.754336,True,False
352,68859,205.0,619,0.7521076,True,False
353,68946,5.0,87,0.7517944000000001,True,False
354,69030,0.0,84,0.751492,True,False
355,69194,10.0,164,0.7509016,True,False
356,69345,50.0,151,0.750358,True,False
357,69783,170.0,438,0.7487812,True,False
358,69934,30.0,151,0.7482376,True,False
359,70060,0.0,126,0.747784,True,False
360,70258,15.0,198,0.7470711999999999,True,False
361,70467,65.0,209,0.7463188000000001,True,False
362,70616,30.0,149,0.7457824,True,False
363,70826,65.0,210,0.7450264,True,False
364,70984,75.0,158,0.7444576,True,False
365,71120,45.0,136,0.743968,True,False
366,71297,30.0,177,0.7433308000000001,True,False
367,71413,35.0,116,0.7429132,True,False
368,71585,10.0,172,0.742294,True,False
369,71689,10.0,104,0.7419195999999999,True,False
370,71778,0.0,89,0.7415992,True,False
371,71974,65.0,196,0.7408935999999999,True,False
372,72066,0.0,92,0.7405624,True,False
373,72158,5.0,92,0.7402312,True,False
374,72250,0.0,92,0.7399,True,False
375,72346,0.0,96,0.7395544000000001,True,False
376,72445,5.0,99,0.739198,True,False
377,72982,200.0,537,0.7372647999999999,True,False
378,73096,5.0,114,0.7368544,True,False
379,73176,5.0,80,0.7365664,True,False
380,73319,15.0,143,0.7360516,True,False
381,73500,45.0,181,0.7354,True,False
382,73584,0.0,84,0.7350976,True,False
383,73676,25.0,92,0.7347664,True,False
384,73840,75.0,164,0.7341759999999999,True,False
385,73976,5.0,136,0.7336864000000001,True,False
386,74131,15.0,155,0.7331284,True,False
387,74224,0.0,93,0.7327935999999999,True,False
388,74356,35.0,132,0.7323184,True,False
389,74620,85.0,264,0.731368,True,False
390,74875,70.0,255,0.73045,True,False
391,75020,25.0,145,0.7299279999999999,True,False
392,75104,0.0,84,0.7296256,True,False
393,75189,0.0,85,0.7293196,True,False
394,75337,90.0,148,0.7287868,True,False
395,75621,80.0,284,0.7277644000000001,True,False
396,75766,60.0,145,0.7272424,True,False
397,75917,60.0,151,0.7266988,True,False
398,76157,120.0,240,0.7258348,True,False
399,76267,30.0,110,0.7254388,True,False
400,76406,30.0,139,0.7249384,True,False
401,76553,25.0,147,0.7244092,True,False
402,76697,20.0,144,0.7238908,True,False
403,76786,5.0,89,0.7235704000000001,True,False
404,76939,75.0,153,0.7230196,True,False
405,77105,80.0,166,0.7224219999999999,True,False
406,77293,80.0,188,0.7217452,True,False
407,77376,0.0,83,0.7214464,True,False
408,77493,0.0,117,0.7210251999999999,True,False
409,77674,80.0,181,0.7203736,True,False
410,77784,5.0,110,0.7199776,True,False
411,77875,0.0,91,0.71965,True,False
412,78021,50.0,146,0.7191244,True,False
413,78171,15.0,150,0.7185843999999999,True,False
414,78338,105.0,167,0.7179831999999999,True,False
415,78479,75.0,141,0.7174756,True,False
416,78573,0.0,94,0.7171372,True,False
417,78738,95.0,165,0.7165432,True,False
418,78890,50.0,152,0.715996,True,False
419,79023,20.0,133,0.7155172000000001,True,False
420,79106,0.0,83,0.7152184,True,False
421,79192,0.0,86,0.7149088,True,False
422,79280,0.0,88,0.714592,True,False
423,79417,20.0,137,0.7140987999999999,True,False
424,79797,40.0,380,0.7127307999999999,True,False
425,79893,0.0,96,0.7123851999999999,True,False
426,80046,75.0,153,0.7118344,True,False
427,80314,120.0,268,0.7108696,True,False
428,80500,15.0,186,0.7101999999999999,True,False
