episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
804,161052,80.0,231,0.42021279999999994,True,False
805,161253,40.0,201,0.4194892,True,False
806,161530,105.0,277,0.418492,True,False
807,161692,30.0,162,0.41790879999999997,True,False
808,161889,85.0,197,0.4171996,True,False
809,162072,50.0,183,0.41654080000000004,True,False
810,162243,55.0,171,0.4159252,True,False
811,162329,5.0,86,0.4156156,True,False
812,162478,20.0,149,0.4150792,True,False
813,162565,0.0,87,0.4147660000000001,True,False
814,162773,55.0,208,0.4140172,True,False
815,162956,60.0,183,0.4133584,True,False
816,163227,100.0,271,0.41238279999999994,True,False
817,163383,75.0,156,0.4118212,True,False
818,163551,40.0,168,0.4112163999999999,True,False
819,163635,0.0,84,0.410914,True,False
820,163828,60.0,193,0.4102192,True,False
821,164026,25.0,198,0.40950639999999994,True,False
822,164273,100.0,247,0.4086172,True,False
823,164356,0.0,83,0.40831839999999997,True,False
824,164533,15.0,177,0.40768119999999997,True,False
825,164628,0.0,95,0.4073392,True,False
826,164832,55.0,204,0.4066048,True,False
827,164989,40.0,157,0.40603959999999995,True,False
828,165176,65.0,187,0.4053664,True,False
829,165357,105.0,181,0.40471479999999993,True,False
830,165521,55.0,164,0.40412439999999994,True,False
831,165975,265.0,454,0.4024899999999999,True,False
832,166268,105.0,293,0.4014352,True,False
833,166445,55.0,177,0.400798,True,False
834,167061,405.0,616,0.39858040000000006,True,False
835,167324,110.0,263,0.39763360000000003,True,False
836,167523,40.0,199,0.39691719999999997,True,False
837,167662,50.0,139,0.3964168,True,False
838,168037,120.0,375,0.39506680000000005,True,False
839,168186,105.0,149,0.39453039999999995,True,False
840,168268,5.0,82,0.3942352,True,False
841,168485,90.0,217,0.39345399999999997,True,False
842,168664,65.0,179,0.3928096,True,False
843,169070,65.0,406,0.39134800000000003,True,False
844,169217,50.0,147,0.3908187999999999,True,False
845,169300,5.0,83,0.39052,True,False
846,169522,150.0,222,0.3897208,True,False
847,169681,50.0,159,0.38914839999999995,True,False
848,169878,65.0,197,0.3884392,True,False
849,170035,75.0,157,0.38787400000000005,True,False
850,170231,55.0,196,0.38716839999999997,True,False
851,170377,50.0,146,0.38664279999999995,True,False
852,170566,90.0,189,0.38596240000000004,True,False
853,170749,15.0,183,0.38530359999999997,True,False
854,170926,35.0,177,0.38466639999999996,True,False
855,171121,65.0,195,0.3839644,True,False
856,171273,50.0,152,0.3834171999999999,True,False
857,171449,60.0,176,0.3827836,True,False
858,171652,65.0,203,0.38205279999999997,True,False
859,172264,205.0,612,0.3798496,True,False
860,172389,10.0,125,0.37939960000000006,True,False
861,172546,55.0,157,0.3788344,True,False
862,172698,50.0,152,0.37828720000000005,True,False
863,172845,75.0,147,0.37775800000000004,True,False
864,173027,85.0,182,0.37710280000000007,True,False
865,173213,75.0,186,0.3764331999999999,True,False
866,173380,50.0,167,0.37583199999999994,True,False
867,173575,65.0,195,0.37512999999999996,True,False
868,174020,225.0,445,0.37352799999999997,True,False
869,174236,105.0,216,0.3727503999999999,True,False
870,174437,135.0,201,0.3720268,True,False
871,174572,30.0,135,0.3715408,True,False
872,174719,40.0,147,0.3710115999999999,True,False
873,174899,100.0,180,0.3703636,True,False
874,174985,0.0,86,0.370054,True,False
875,175295,180.0,310,0.368938,True,False
876,175383,0.0,88,0.3686212,True,False
877,175567,50.0,184,0.36795880000000003,True,False
878,175890,320.0,323,0.366796,True,False
879,176043,15.0,153,0.36624519999999994,True,False
880,176145,15.0,102,0.36587800000000004,True,False
881,176318,50.0,173,0.3652552,True,False
882,176459,20.0,141,0.36474759999999995,True,False
883,176662,100.0,203,0.3640167999999999,True,False
884,176810,55.0,148,0.36348400000000003,True,False
885,176892,0.0,82,0.3631888,True,False
886,176999,0.0,107,0.3628036,True,False
887,177206,20.0,207,0.3620584,True,False
888,177355,75.0,149,0.3615219999999999,True,False
889,177513,105.0,158,0.3609532,True,False
890,177708,60.0,195,0.3602512,True,False
891,177889,105.0,181,0.3595996,True,False
892,178038,75.0,149,0.3590632,True,False
893,178124,5.0,86,0.3587536,True,False
894,178271,30.0,147,0.3582243999999999,True,False
895,178364,0.0,93,0.35788960000000003,True,False
896,178518,105.0,154,0.35733519999999996,True,False
897,178680,35.0,162,0.35675199999999996,True,False
898,179089,105.0,409,0.35527960000000003,True,False
899,179427,355.0,338,0.3540628,True,False
900,179556,50.0,129,0.3535984,True,False
901,179708,35.0,152,0.3530512,True,False
902,180427,500.0,719,0.35046279999999996,True,False
903,180562,20.0,135,0.3499768,True,False
904,180720,55.0,158,0.34940800000000005,True,False
905,180874,35.0,154,0.3488536,True,False
906,181122,70.0,248,0.34796079999999996,True,False
907,181207,5.0,85,0.34765479999999993,True,False
908,181363,35.0,156,0.3470932,True,False
909,181543,35.0,180,0.3464451999999999,True,False
910,181734,110.0,191,0.3457576,True,False
911,181986,100.0,252,0.3448504,True,False
912,182626,180.0,640,0.3425463999999999,True,False
913,182784,15.0,158,0.3419776,True,False
914,182956,45.0,172,0.34135839999999995,True,False
915,183164,75.0,208,0.34060959999999996,True,False
916,183313,30.0,149,0.34007319999999996,True,False
917,183757,200.0,444,0.33847479999999996,True,False
918,183915,105.0,158,0.33790600000000004,True,False
919,184098,65.0,183,0.33724719999999997,True,False
920,184287,65.0,189,0.33656679999999994,True,False
921,184634,95.0,347,0.3353176,True,False
922,184906,125.0,272,0.33433840000000004,True,False
923,184990,5.0,84,0.334036,True,False
924,185149,60.0,159,0.33346359999999997,True,False
925,185314,75.0,165,0.3328696,True,False
926,185829,210.0,515,0.33101559999999997,True,False
927,185940,0.0,111,0.330616,True,False
928,186117,45.0,177,0.3299788,True,False
929,186310,50.0,193,0.329284,True,False
930,186418,15.0,108,0.32889519999999994,True,False
931,186643,40.0,225,0.32808519999999997,True,False
