episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
731,149210,155.0,392,0.4628439999999999,True,False
732,149361,30.0,151,0.46230040000000006,True,False
733,149527,30.0,166,0.46170279999999997,True,False
734,149645,5.0,118,0.46127799999999997,True,False
735,149798,35.0,153,0.4607272,True,False
736,149946,30.0,148,0.4601944,True,False
737,150096,40.0,150,0.4596543999999999,True,False
738,150236,60.0,140,0.45915039999999996,True,False
739,150390,45.0,154,0.458596,True,False
740,150550,50.0,160,0.45802,True,False
741,150643,0.0,93,0.4576852,True,False
742,150859,90.0,216,0.45690759999999997,True,False
743,151037,75.0,178,0.4562668,True,False
744,151670,490.0,633,0.45398799999999995,True,False
745,151821,15.0,151,0.45344439999999997,True,False
746,151978,80.0,157,0.4528791999999999,True,False
747,152140,50.0,162,0.45229600000000003,True,False
748,152296,80.0,156,0.4517344,True,False
749,152412,35.0,116,0.45131679999999996,True,False
750,152504,15.0,92,0.4509856,True,False
751,152589,5.0,85,0.45067959999999996,True,False
752,152683,0.0,94,0.4503411999999999,True,False
753,152837,80.0,154,0.44978679999999993,True,False
754,153031,20.0,194,0.44908839999999994,True,False
755,153142,15.0,111,0.4486888,True,False
756,153320,80.0,178,0.4480479999999999,True,False
757,153474,35.0,154,0.44749359999999994,True,False
758,153673,50.0,199,0.4467772,True,False
759,154066,385.0,393,0.44536239999999994,True,False
760,154442,295.0,376,0.4440088,True,False
761,154683,25.0,241,0.4431412,True,False
762,154987,80.0,304,0.44204679999999996,True,False
763,155415,90.0,428,0.44050599999999995,True,False
764,155808,400.0,393,0.4390912,True,False
765,155965,80.0,157,0.43852599999999997,True,False
766,156108,10.0,143,0.43801120000000004,True,False
767,156261,5.0,153,0.43746039999999997,True,False
768,156473,40.0,212,0.4366972,True,False
769,156625,35.0,152,0.43615000000000004,True,False
770,156950,280.0,325,0.4349799999999999,True,False
771,157173,80.0,223,0.43417719999999993,True,False
772,157343,35.0,170,0.4335652,True,False
773,157637,105.0,294,0.43250679999999997,True,False
774,157938,50.0,301,0.4314232,True,False
775,158088,30.0,150,0.4308831999999999,True,False
776,158275,50.0,187,0.43021,True,False
777,158464,45.0,189,0.42952959999999996,True,False
778,158743,115.0,279,0.42852520000000005,True,False
779,159242,140.0,499,0.4267288,True,False
780,159463,110.0,221,0.4259332,True,False
781,159643,55.0,180,0.4252851999999999,True,False
782,159801,80.0,158,0.4247164,True,False
783,159947,10.0,146,0.4241908,True,False
784,160097,45.0,150,0.4236508,True,False
785,160268,80.0,171,0.42303520000000006,True,False
786,160450,10.0,182,0.42238,True,False
787,160614,80.0,164,0.4217896,True,False
788,160802,80.0,188,0.42111279999999995,True,False
789,160956,65.0,154,0.4205584,True,False
790,161138,150.0,182,0.4199031999999999,True,False
791,161331,110.0,193,0.4192083999999999,True,False
792,161585,80.0,254,0.41829399999999994,True,False
793,161872,110.0,287,0.4172608,True,False
794,162054,105.0,182,0.4166056,True,False
795,162591,285.0,537,0.41467239999999994,True,False
796,162734,45.0,143,0.4141576,True,False
797,162938,30.0,204,0.4134232,True,False
798,163097,90.0,159,0.41285079999999996,True,False
799,163247,60.0,150,0.4123108,True,False
800,163402,80.0,155,0.41175280000000003,True,False
801,163629,65.0,227,0.41093559999999996,True,False
802,163719,0.0,90,0.41061159999999997,True,False
803,163988,130.0,269,0.4096432,True,False
804,164149,65.0,161,0.40906359999999997,True,False
805,164443,130.0,294,0.40800519999999996,True,False
806,164597,80.0,154,0.4074508,True,False
807,164687,0.0,90,0.4071268,True,False
808,164774,0.0,87,0.4068136,True,False
809,165084,75.0,310,0.4056976,True,False
810,165176,0.0,92,0.4053664,True,False
811,165337,55.0,161,0.4047867999999999,True,False
812,165491,55.0,154,0.40423239999999994,True,False
813,165658,50.0,167,0.40363119999999997,True,False
814,165801,35.0,143,0.40311639999999993,True,False
815,166012,120.0,211,0.40235679999999996,True,False
816,166410,365.0,398,0.40092399999999995,True,False
817,166601,30.0,191,0.40023639999999994,True,False
818,167272,480.0,671,0.3978208,True,False
819,167434,35.0,162,0.39723759999999997,True,False
820,167600,45.0,166,0.39664,True,False
821,167820,105.0,220,0.395848,True,False
822,168006,85.0,186,0.39517840000000004,True,False
823,168183,75.0,177,0.39454120000000004,True,False
824,168460,30.0,277,0.393544,True,False
825,168625,80.0,165,0.39295,True,False
826,168831,60.0,206,0.3922083999999999,True,False
827,168986,75.0,155,0.39165039999999995,True,False
828,169279,110.0,293,0.39059559999999993,True,False
829,169454,80.0,175,0.3899656,True,False
830,169544,0.0,90,0.38964160000000003,True,False
831,169638,5.0,94,0.38930319999999996,True,False
832,169793,15.0,155,0.3887452,True,False
833,170082,165.0,289,0.38770479999999996,True,False
834,170260,100.0,178,0.38706399999999996,True,False
835,170588,80.0,328,0.3858832,True,False
836,170775,35.0,187,0.38520999999999994,True,False
837,170982,65.0,207,0.38446480000000005,True,False
838,171214,135.0,232,0.3836296,True,False
839,171585,155.0,371,0.382294,True,False
